"","date","time","age","Gender","Province","District","items_sold_label","market","source_channel","source_location","produced_location","market_transport","othmarket_current","othmarket_location","dismark_transport"
"5169",2023-12-21,"12:10:02",26,"female","western","rutsiro","Voka","rambura","wholesaler","rutsiro","karongi","walk","no",NA,NA
"5170",2023-12-21,"12:21:41",21,"male","western","rutsiro","Ibitoki (by` imineke","rambura","wholesaler","karongi","karongi","walk","no",NA,NA
"5171",2023-12-21,"12:28:06",25,"female","western","rutsiro","Voka","rambura","wholesaler","karongi","karongi","walk","yes","Karongi","walk"
"5172",2023-12-21,"12:40:17",20,"female","western","rutsiro","Voka","rambura","wholesaler","rutsiro","NotKnow","walk","no",NA,NA
"5173",2023-12-21,"12:53:43",30,"male","western","rutsiro","Amashu","rambura","own_farm","karongi","rutsiro","walk","yes","Karongi","walk"
"5174",2023-12-21,"13:03:46",45,"female","western","rutsiro","Amashu","rambura","own_farm","karongi","karongi","bicycle,walk","no",NA,NA
"5175",2023-12-21,"13:13:50",46,"male","western","rutsiro","Amashu","rambura","own_farm","rutsiro","rutsiro","bicycle,walk","no",NA,NA
"5176",2023-12-21,"13:22:27",45,"female","western","rutsiro","Ibitoki (byo guteka)","rambura","own_farm","rutsiro","rutsiro","walk","no",NA,NA
"5177",2023-12-21,"13:34:10",40,"female","western","rutsiro","Ibitoki (byo guteka)","rambura","wholesaler","rutsiro","karongi","walk","no",NA,NA
"5178",2023-12-21,"13:34:10",40,"female","western","rutsiro","Urusenda","rambura","wholesaler","rutsiro","NotKnow","walk","no",NA,NA
"5179",2023-12-21,"13:51:25",32,"female","western","rutsiro","Ibitoki (byo guteka)","rambura","farm_group","rutsiro","rutsiro","walk","no",NA,NA
"5180",2023-12-21,"13:58:38",21,"female","western","rutsiro","Dodo","rambura","wholesaler","rutsiro","karongi","car,walk","no",NA,NA
"5181",2023-12-21,"14:07:24",27,"female","western","rutsiro","Isombe","rambura","farm_group","karongi","karongi","walk","no",NA,NA
"5182",2023-12-22,"07:28:57",47,"female","western","rubavu","Inyanya","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5183",2023-12-22,"07:28:57",47,"female","western","rubavu","Karoti","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5184",2023-12-22,"07:36:29",52,"female","western","rubavu","Umuceri","gisenyi","wholesaler","rubavu","NotKnow","moto,walk","no",NA,NA
"5185",2023-12-22,"07:45:18",25,"female","western","rubavu","Amashaza","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"5186",2023-12-22,"07:53:57",22,"female","western","rubavu","Ibishyimbo","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"5187",2023-12-22,"08:00:47",44,"female","western","rubavu","Ibijumba by`umweru","gisenyi","wholesaler","rubavu","gakenke","car,moto","no",NA,NA
"5188",2023-12-22,"08:00:47",44,"female","western","rubavu","Imyumbati","gisenyi","wholesaler","rubavu","ngororero","car,moto","no",NA,NA
"5189",2023-12-22,"08:12:01",21,"female","western","rubavu","Amateke","gisenyi","wholesaler","rubavu","other","car,walk","no",NA,NA
"5190",2023-12-22,"08:12:01",21,"female","western","rubavu","Ibihaza imyungu","gisenyi","wholesaler","rubavu","musanze","car,walk","no",NA,NA
"5191",2023-12-22,"08:23:20",41,"female","western","rubavu","Urusenda","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5192",2023-12-22,"08:23:20",41,"female","western","rubavu","Dodo","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5193",2023-12-22,"08:38:32",25,"female","western","rubavu","Inyanya","gisenyi","wholesaler","rubavu","other","car,moto","no",NA,NA
"5194",2023-12-22,"08:38:32",25,"female","western","rubavu","Imiteja","gisenyi","wholesaler","gasabo","gasabo","car,moto","no",NA,NA
"5195",2023-12-22,"08:51:35",40,"female","western","rubavu","Ibitunguru","gisenyi","wholesaler","rubavu","nyabihu","walk","no",NA,NA
"5196",2023-12-22,"08:51:35",40,"female","western","rubavu","Urusenda","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5197",2023-12-22,"09:03:27",49,"female","western","rubavu","Imiteja","gisenyi","wholesaler","gasabo","gasabo","moto","no",NA,NA
"5198",2023-12-22,"09:07:53",40,"female","western","rubavu","Inyanya","gisenyi","wholesaler","rubavu","rubavu","moto","no",NA,NA
"5199",2023-12-22,"09:07:53",40,"female","western","rubavu","Karoti","gisenyi","wholesaler","rubavu","rubavu","moto","no",NA,NA
"5200",2023-12-22,"09:18:23",30,"female","western","rubavu","Umuceri","gisenyi","wholesaler","rubavu","NotKnow","moto","no",NA,NA
"5201",2023-12-22,"09:18:23",30,"female","western","rubavu","Ubunyobwa","gisenyi","wholesaler","rubavu","NotKnow","moto","no",NA,NA
"5202",2023-12-22,"09:30:52",35,"female","western","nyamasheke","Karoti","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5203",2023-12-22,"09:31:31",50,"female","western","rubavu","Ibinyomoro","gisenyi","farm_group","rubavu","rubavu","car,moto","no",NA,NA
"5204",2023-12-22,"09:40:18",54,"female","western","rubavu","Ibinyomoro","gisenyi","wholesaler","rubavu","NotKnow","moto","no",NA,NA
"5205",2023-12-22,"09:42:34",42,"female","western","nyamasheke","Inyanya","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5206",2023-12-22,"09:42:34",42,"female","western","nyamasheke","Ibitunguru","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5207",2023-12-22,"09:42:34",42,"female","western","nyamasheke","Karoti","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5208",2023-12-22,"09:46:34",34,"female","western","rubavu","Ibitoki (byo guteka)","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"5209",2023-12-22,"10:00:09",74,"female","western","rubavu","Ibitoki (byo guteka)","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"5210",2023-12-22,"10:05:59",38,"female","western","nyamasheke","Imiteja","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5211",2023-12-22,"10:05:59",38,"female","western","nyamasheke","Urusenda","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5212",2023-12-22,"10:05:59",38,"female","western","nyamasheke","Inyanya","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5213",2023-12-22,"10:10:27",47,"female","western","rubavu","Amateke","gisenyi","wholesaler","rubavu","other","bicycle,walk","no",NA,NA
"5214",2023-12-22,"10:10:27",47,"female","western","rubavu","Ibihaza imyungu","gisenyi","wholesaler","rubavu","nyagatare","bicycle,walk","no",NA,NA
"5215",2023-12-22,"10:24:12",35,"female","western","nyamasheke","Ibitunguru","rwesero","own_farm","nyamasheke","nyamasheke,rusizi","walk","no",NA,NA
"5216",2023-12-22,"10:24:12",35,"female","western","nyamasheke","watameroni","rwesero","own_farm","nyamasheke","NotKnow","walk","no",NA,NA
"5217",2023-12-22,"10:24:12",35,"female","western","nyamasheke","Inyanya","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5218",2023-12-22,"10:24:21",40,"female","western","rubavu","Ibishyimbo","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"5219",2023-12-22,"10:37:26",25,"female","western","rubavu","Ubunyobwa","gisenyi","wholesaler","rubavu","NotKnow","bicycle,moto","no",NA,NA
"5220",2023-12-22,"10:43:41",54,"female","western","rubavu","Ibishyimbo","gisenyi","wholesaler","rubavu","nyagatare","moto,walk","no",NA,NA
"5221",2023-12-22,"10:49:29",38,"female","western","nyamasheke","Ibitunguru","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5222",2023-12-22,"10:49:29",38,"female","western","nyamasheke","Urusenda","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5223",2023-12-22,"10:49:29",38,"female","western","nyamasheke","Karoti","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5224",2023-12-22,"11:15:35",35,"female","western","nyamasheke","Ibihaza bito by umuhondo","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5225",2023-12-22,"11:15:35",35,"female","western","nyamasheke","Imyumbati","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5226",2023-12-22,"11:28:47",24,"female","western","nyamasheke","Imyumbati","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5227",2023-12-22,"11:39:23",38,"female","western","nyamasheke","Imyumbati","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5228",2023-12-22,"12:33:49",52,"female","western","nyamasheke","Soya","rwesero","own_farm","nyamasheke","nyamasheke","car","no",NA,NA
"5229",2023-12-22,"12:33:49",52,"female","western","nyamasheke","Ibishyimbo","rwesero","own_farm","nyamasheke","nyamasheke","car","no",NA,NA
"5230",2023-12-22,"12:45:58",38,"female","western","nyamasheke","Ibishyimbo","rwesero","own_farm","nyamasheke","nyamasheke","car","no",NA,NA
"5231",2023-12-22,"12:57:42",42,"female","western","nyamasheke","Ibishyimbo","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5232",2023-12-22,"13:21:38",23,"female","western","nyamasheke","Umuceri","rwesero","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5233",2023-12-22,"13:46:08",35,"female","western","nyamasheke","Inanasi","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5234",2023-12-22,"13:51:58",28,"female","western","nyamasheke","Inyanya","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5235",2023-12-22,"14:08:11",41,"female","western","nyamasheke","Ibitoki (by` imineke","rwesero","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5236",2023-12-22,"14:08:11",41,"female","western","nyamasheke","Imyembe","rwesero","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5237",2023-12-22,"14:23:37",35,"female","western","nyamasheke","Soya","rwesero","wholesaler","nyamasheke","NotKnow","walk","no",NA,NA
"5238",2023-12-22,"14:38:38",53,"female","western","nyamasheke","Soya","rwesero","wholesaler","nyamasheke","NotKnow","car,walk","yes","Nyamasheke","boat"
"5239",2023-12-22,"14:54:39",35,"female","western","nyamasheke","Dodo","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5240",2023-12-22,"15:03:02",35,"female","western","nyamasheke","Dodo","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5241",2023-12-22,"15:07:41",43,"female","western","nyamasheke","Dodo","rwesero","own_farm","nyamasheke","nyamasheke","walk","no",NA,NA
"5242",2023-12-22,"15:45:14",27,"male","western","nyamasheke","watameroni","rwesero","wholesaler","kicukiro","NotKnow","walk","no",NA,NA
"5243",2023-12-22,"15:45:14",27,"male","western","nyamasheke","Beterave","rwesero","own_farm","nyamasheke","other","walk","no",NA,NA
"5244",2023-12-22,"15:45:14",27,"male","western","nyamasheke","Urusenda","rwesero","own_farm","nyamasheke","NotKnow","walk","no",NA,NA
"5245",2023-12-27,"08:12:34",70,"female","eastern","ngoma","Inyanya","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5246",2023-12-27,"08:28:51",25,"female","eastern","ngoma","Inyanya","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5247",2023-12-27,"08:43:30",40,"female","southern","gisagara","Imyembe","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5248",2023-12-27,"08:43:30",40,"female","southern","gisagara","Voka","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5249",2023-12-27,"08:45:04",46,"female","eastern","ngoma","Inyanya","ngoma","neighbour_farm","ngoma","ngoma","moto,walk","no",NA,NA
"5250",2023-12-27,"08:49:12",33,"female","southern","gisagara","Imyumbati","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5251",2023-12-27,"08:49:12",33,"female","southern","gisagara","Ibirayi","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5252",2023-12-27,"08:54:50",51,"female","eastern","ngoma","Dodo","ngoma","own_farm","ngoma","ngoma","walk","no",NA,NA
"5253",2023-12-27,"09:06:17",35,"female","eastern","ngoma","Imiteja","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5254",2023-12-27,"09:06:17",35,"female","eastern","ngoma","Karoti","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5255",2023-12-27,"09:06:17",35,"female","eastern","ngoma","Biringanya","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5256",2023-12-27,"09:24:20",32,"female","western","nyamasheke","Imyembe","ntendezi","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5257",2023-12-27,"09:24:20",32,"female","western","nyamasheke","Inyanya","ntendezi","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5258",2023-12-27,"09:24:52",46,"female","eastern","ngoma","Karoti","ngoma","neighbour_farm","ngoma","ngoma","walk","yes","Ngoma","bicycle,walk"
"5259",2023-12-27,"09:35:34",34,"female","western","nyamasheke","Karoti","ntendezi","wholesaler","nyamasheke","NotKnow","walk","no",NA,NA
"5260",2023-12-27,"09:35:34",34,"female","western","nyamasheke","Ibitunguru","ntendezi","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5261",2023-12-27,"09:42:04",29,"female","eastern","ngoma","Umuceri","ngoma","wholesaler","ngoma","other","moto,walk","no",NA,NA
"5262",2023-12-27,"09:46:47",48,"female","western","nyamasheke","Inyanya","ntendezi","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5263",2023-12-27,"09:46:47",48,"female","western","nyamasheke","Karoti","ntendezi","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5264",2023-12-27,"09:59:11",55,"female","western","nyamasheke","Ibitoki (byo guteka)","ntendezi","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"5265",2023-12-27,"10:02:29",48,"female","eastern","ngoma","Umuceri","ngoma","wholesaler","kayonza,ngoma","ngoma,other","walk","no",NA,NA
"5266",2023-12-27,"10:04:47",66,"female","western","nyamasheke","Ibitoki (byo guteka)","ntendezi","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"5267",2023-12-27,"10:09:25",56,"female","western","nyamasheke","Ibitoki (byo guteka)","ntendezi","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5268",2023-12-27,"10:15:22",49,"female","eastern","ngoma","Umuceri","ngoma","wholesaler","ngoma","kirehe,ngoma,other","walk","no",NA,NA
"5269",2023-12-27,"10:29:26",24,"female","eastern","ngoma","Imiteja","ngoma","neighbour_farm","ngoma","ngoma","walk","no","Kayonza","car"
"5270",2023-12-27,"10:29:26",24,"female","eastern","ngoma","Imyembe","ngoma","wholesaler","ngoma","other","walk","yes","Kayonza","car"
"5271",2023-12-27,"10:29:26",24,"female","eastern","ngoma","Karoti","ngoma","neighbour_farm","ngoma","ngoma","walk","no","Kayonza","car"
"5272",2023-12-27,"10:31:39",45,"female","western","nyamasheke","Amashu","ntendezi","wholesaler","nyamasheke","nyamasheke","bicycle","no",NA,NA
"5273",2023-12-27,"10:42:30",40,"female","western","nyamasheke","Amashu","ntendezi","farm_group","nyamasheke","nyamasheke","bicycle","no",NA,NA
"5274",2023-12-27,"10:46:09",47,"female","southern","gisagara","Inyanya","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5275",2023-12-27,"10:46:09",47,"female","southern","gisagara","Imiteja","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5276",2023-12-27,"10:46:09",47,"female","southern","gisagara","Amashaza","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5277",2023-12-27,"10:47:17",27,"female","eastern","ngoma","Beterave","ngoma","wholesaler","ngoma","ngoma","walk","no",NA,NA
"5278",2023-12-27,"10:48:45",42,"female","western","nyamasheke","Dodo","ntendezi","farm_group","nyamasheke","nyamasheke","car","no",NA,NA
"5279",2023-12-27,"10:57:11",42,"female","eastern","ngoma","Ibitunguru","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5280",2023-12-27,"11:02:24",50,"female","western","nyamasheke","Soya","ntendezi","wholesaler","nyamasheke","nyamasheke","car","no",NA,NA
"5281",2023-12-27,"11:05:17",28,"female","eastern","ngoma","Ibitunguru","ngoma","neighbour_farm","nyagatare","nyagatare","walk","no",NA,NA
"5282",2023-12-27,"11:11:56",49,"female","eastern","ngoma","Ibitunguru","ngoma","neighbour_farm","gatsibo","gatsibo","moto","no",NA,NA
"5283",2023-12-27,"11:18:46",39,"female","western","nyamasheke","Soya","ntendezi","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5284",2023-12-27,"11:18:46",39,"female","western","nyamasheke","Amafi","ntendezi","wholesaler","nyamasheke","nyamasheke","walk","no",NA,NA
"5285",2023-12-27,"11:18:53",65,"female","southern","gisagara","Dodo","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5286",2023-12-27,"11:18:53",65,"female","southern","gisagara","Biringanya","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5287",2023-12-27,"11:18:53",65,"female","southern","gisagara","Inyanya","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5288",2023-12-27,"11:22:27",45,"female","eastern","ngoma","Ibirayi","ngoma","neighbour_farm","ngoma","ngoma","moto","yes","Kayonza","car"
"5289",2023-12-27,"11:32:15",42,"female","eastern","ngoma","Ibirayi","ngoma","neighbour_farm","ngoma","ngoma","moto","no",NA,NA
"5290",2023-12-27,"11:34:36",54,"female","western","nyamasheke","Ibirayi","ntendezi","bulk_market","nyamasheke","rubavu","walk","no",NA,NA
"5291",2023-12-27,"11:36:14",19,"female","southern","gisagara","Imyembe","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5292",2023-12-27,"11:43:17",50,"female","eastern","ngoma","Ibirayi","ngoma","neighbour_farm","ngoma","ngoma","moto","no",NA,NA
"5293",2023-12-27,"11:51:51",50,"female","eastern","ngoma","Ibishyimbo","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5294",2023-12-27,"12:03:45",50,"female","southern","gisagara","Ibishyimbo","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5295",2023-12-27,"12:03:57",70,"female","eastern","ngoma","Ibishyimbo","ngoma","neighbour_farm","ngoma","ngoma","moto,walk","no",NA,NA
"5296",2023-12-27,"12:07:45",59,"female","western","nyamasheke","Ibirayi","ntendezi","wholesaler","nyamagabe,nyamasheke","NotKnow","walk","no",NA,NA
"5297",2023-12-27,"12:07:45",59,"female","western","nyamasheke","Umuceri","ntendezi","wholesaler","nyamasheke","rusizi","walk","no",NA,NA
"5298",2023-12-27,"12:12:57",56,"female","eastern","ngoma","Ubunyobwa","ngoma","wholesaler","nyagatare","nyagatare","moto,walk","no",NA,NA
"5299",2023-12-27,"12:35:12",35,"female","eastern","ngoma","Ubunyobwa","ngoma","wholesaler","kayonza","kayonza","moto,walk","no",NA,NA
"5300",2023-12-27,"12:43:38",19,"female","eastern","ngoma","Isombe","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5301",2023-12-27,"12:52:41",25,"female","western","nyamasheke","Umuceri","ntendezi","wholesaler","nyamasheke","other","walk","no",NA,NA
"5302",2023-12-27,"12:52:41",25,"female","western","nyamasheke","Ibirayi","ntendezi","wholesaler","nyamagabe","nyamagabe","walk","no",NA,NA
"5303",2023-12-27,"13:00:08",31,"male","eastern","ngoma","Inyama z` inka","ngoma","neighbour_farm","ngoma","ngoma","walk","no",NA,NA
"5304",2023-12-27,"13:18:34",39,"female","southern","gisagara","Inyanya","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5305",2023-12-27,"13:18:34",39,"female","southern","gisagara","Ibitunguru","nyaruteja","bulk_market","gisagara,huye","NotKnow","walk","no",NA,NA
"5306",2023-12-27,"13:24:51",40,"female","southern","gisagara","Voka","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5307",2023-12-27,"13:24:51",40,"female","southern","gisagara","Ibitoki (by` imineke","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5308",2023-12-27,"13:24:51",40,"female","southern","gisagara","Ibinyomoro","nyaruteja","bulk_market","gisagara","NotKnow","walk","no",NA,NA
"5309",2023-12-27,"13:30:32",40,"female","southern","gisagara","Inyanya","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5310",2023-12-27,"13:30:32",40,"female","southern","gisagara","Ibitunguru","nyaruteja","bulk_market","huye","NotKnow","walk","no",NA,NA
"5311",2023-12-27,"13:39:13",56,"female","southern","gisagara","Imyembe","nyaruteja","bulk_market","gisagara","gisagara","walk","no",NA,NA
"5312",2023-12-28,"08:14:31",42,"female","eastern","rwamagana","Ibishyimbo","ntunga","neighbour_farm","rwamagana","rwamagana","moto","no",NA,NA
"5313",2023-12-28,"08:14:31",42,"female","eastern","rwamagana","Ibigori","ntunga","neighbour_farm","rwamagana","rwamagana","moto","no",NA,NA
"5314",2023-12-28,"08:14:31",42,"female","eastern","rwamagana","Amasaka","ntunga","neighbour_farm","rwamagana","rwamagana","moto","no",NA,NA
"5315",2023-12-28,"08:20:12",44,"female","southern","nyanza","Amatunda","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5316",2023-12-28,"08:26:49",50,"female","eastern","rwamagana","Soya","ntunga","neighbour_farm","rwamagana","rwamagana","car,moto","no",NA,NA
"5317",2023-12-28,"08:26:49",50,"female","eastern","rwamagana","Ibishyimbo","ntunga","neighbour_farm","rwamagana","rwamagana","car,moto","no",NA,NA
"5318",2023-12-28,"08:26:49",50,"female","eastern","rwamagana","Amasaka","ntunga","neighbour_farm","rwamagana","rwamagana","car,moto","no",NA,NA
"5319",2023-12-28,"08:27:45",30,"female","southern","nyanza","Imyembe","busoro","wholesaler","nyanza","NotKnow","walk","no",NA,NA
"5320",2023-12-28,"08:27:45",30,"female","southern","nyanza","Ibitoki (by` imineke","busoro","own_farm","nyanza","nyanza","walk","no",NA,NA
"5321",2023-12-28,"08:27:45",30,"female","southern","nyanza","Voka","busoro","wholesaler","nyanza","nyanza","walk","no",NA,NA
"5322",2023-12-28,"08:38:29",32,"male","southern","nyanza","Inanasi","busoro","own_farm","ruhango","ruhango","bicycle,walk","no",NA,NA
"5323",2023-12-28,"08:42:27",33,"female","southern","nyanza","Inyanya","busoro","own_farm","nyanza","nyanza","walk","no",NA,NA
"5324",2023-12-28,"08:48:40",50,"female","southern","nyanza","Karoti","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5325",2023-12-28,"08:49:26",18,"female","eastern","rwamagana","Urusenda","ntunga","neighbour_farm","rwamagana","rwamagana","walk","no",NA,NA
"5326",2023-12-28,"08:55:17",38,"female","southern","nyanza","Urusenda","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5327",2023-12-28,"09:04:39",36,"female","southern","nyanza","Urusenda","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5328",2023-12-28,"09:10:48",41,"female","southern","nyanza","Inyanya","busoro","own_farm","nyanza","nyanza","walk","no",NA,NA
"5329",2023-12-28,"09:13:46",42,"female","eastern","rwamagana","Inyanya","ntunga","neighbour_farm","rwamagana","rwamagana","walk","no","Rwamagana","car"
"5330",2023-12-28,"09:13:46",42,"female","eastern","rwamagana","Urusenda","ntunga","neighbour_farm","rwamagana","rwamagana","walk","yes","Rwamagana","car"
"5331",2023-12-28,"09:13:46",42,"female","eastern","rwamagana","Ibitunguru","ntunga","wholesaler","rwamagana","NotKnow","walk","no","Rwamagana","car"
"5332",2023-12-28,"09:21:35",48,"female","southern","nyanza","Urusenda","busoro","own_farm","nyanza","nyanza","walk","no",NA,NA
"5333",2023-12-28,"09:24:33",27,"female","western","rusizi","Inanasi","site","own_farm","rusizi","rusizi","walk","no",NA,NA
"5334",2023-12-28,"09:25:54",45,"female","southern","nyanza","Ibitunguru","busoro","own_farm","nyanza","nyanza","bicycle","yes","Ruhango","car,moto"
"5335",2023-12-28,"09:26:21",42,"female","eastern","rwamagana","Inyanya","ntunga","neighbour_farm","rwamagana","rwamagana","walk","yes","Rwamagana","car"
"5336",2023-12-28,"09:26:21",42,"female","eastern","rwamagana","Karoti","ntunga","wholesaler","rwamagana","NotKnow","walk","yes","Rwamagana","car"
"5337",2023-12-28,"09:26:21",42,"female","eastern","rwamagana","Imiteja","ntunga","neighbour_farm","rwamagana","rwamagana","walk","yes","Rwamagana","car"
"5338",2023-12-28,"09:32:07",20,"female","western","rusizi","Inanasi","site","own_farm","rusizi","rusizi","walk","yes","Rusizi","bicycle"
"5339",2023-12-28,"09:33:34",48,"female","southern","nyanza","Ibitunguru","busoro","own_farm","nyanza","nyanza","bicycle,walk","no",NA,NA
"5340",2023-12-28,"09:34:21",30,"female","western","karongi","Amagi","mubuga","neighbour_farm","karongi","karongi","walk","no",NA,NA
"5341",2023-12-28,"09:34:21",30,"female","western","karongi","Ibitoki (by` imineke","mubuga","neighbour_farm","karongi","karongi","walk","no",NA,NA
"5342",2023-12-28,"09:34:21",30,"female","western","karongi","Ibinyomoro","mubuga","wholesaler","karongi","karongi","walk","no",NA,NA
"5343",2023-12-28,"09:37:18",42,"female","southern","nyanza","Urusenda","busoro","own_farm","nyanza","nyanza","bicycle","yes","Ruhango","bicycle"
"5344",2023-12-28,"09:43:15",45,"male","southern","nyanza","Ibitunguru","busoro","own_farm","nyanza","nyanza","bicycle","yes","Nyanza","bicycle"
"5345",2023-12-28,"09:48:07",40,"female","western","rusizi","Voka","site","own_farm","rusizi","rusizi","walk","no",NA,NA
"5346",2023-12-28,"09:48:54",55,"female","southern","nyanza","Ibihaza imyungu","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5347",2023-12-28,"09:51:54",56,"female","eastern","rwamagana","Ibitunguru","ntunga","wholesaler","rwamagana","NotKnow","car,moto","no",NA,NA
"5348",2023-12-28,"09:51:54",56,"female","eastern","rwamagana","Imiteja","ntunga","neighbour_farm","rwamagana","rwamagana","car,moto","no",NA,NA
"5349",2023-12-28,"09:51:54",56,"female","eastern","rwamagana","Karoti","ntunga","wholesaler","rwamagana","nyabihu","car,moto","no",NA,NA
"5350",2023-12-28,"09:53:20",45,"female","southern","nyanza","Inyanya","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5351",2023-12-28,"09:55:54",34,"female","western","rusizi","Voka","site","own_farm","rusizi","rusizi","walk","no",NA,NA
"5352",2023-12-28,"09:57:07",36,"female","eastern","gatsibo","Imyembe","mugera","bulk_market","nyarugenge","other","car","no",NA,NA
"5353",2023-12-28,"10:00:16",33,"male","western","karongi","Ibitoki (by` imineke","mubuga","neighbour_farm","karongi","karongi","walk","no",NA,NA
"5354",2023-12-28,"10:00:16",33,"male","western","karongi","Ibigori","mubuga","wholesaler","karongi","NotKnow","walk","no",NA,NA
"5355",2023-12-28,"10:00:16",33,"male","western","karongi","Voka","mubuga","neighbour_farm","karongi","karongi","walk","no",NA,NA
"5356",2023-12-28,"10:00:40",30,"female","western","rusizi","Voka","site","own_farm","rusizi","rusizi","bicycle","no",NA,NA
"5357",2023-12-28,"10:02:17",30,"female","southern","nyanza","Imyumbati","busoro","own_farm","nyanza","nyanza","bicycle","no",NA,NA
"5358",2023-12-28,"10:08:39",33,"male","eastern","rwamagana","Urusenda","ntunga","neighbour_farm","rwamagana","rwamagana","car","yes","Kicukiro","car"
"5359",2023-12-28,"10:11:26",31,"female","western","rusizi","Inanasi","site","wholesaler","rusizi","rusizi","bicycle","no",NA,NA
